koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,koi_disposition
1.3527555811822862,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.37711307687366813,0.12904672812170165,-0.19238012580405472,-0.40370077798772364,-0.3111193648457663,-0.0314958251329613,-0.3992836998818662,-0.05144191972916052,-0.31466825713562935,-0.3265954316491381,0.3528571068761624,-0.1295929293772656,-0.042253009920517795,1.2332463970675434,0.781876928896458,1
1.2866716671292833,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,0.02465694935664524,0.0014560841688986297,-0.05230939294289238,-0.17669308446416335,-0.30823353409614884,-0.031313457346259385,-0.7943352624851049,-0.05192304265968339,-0.32619639576342846,-0.3265954316491381,0.3528571068761624,-0.1295929293772656,-0.042253009920517795,1.2332463970675434,0.781876928896458,1
-0.7789835818178158,-0.049123313954146514,1.5525854510247776,-0.5758786642644925,-0.4223078841847331,-0.44642375587243127,0.12537104290875517,0.167346983589385,-0.48443757684148214,-0.22796064200138424,-0.021513588387172003,0.28020498779570446,-0.04689511440196418,0.22692369559837197,0.10811114486894968,0.5783013969299278,-0.1516274022043772,-1.384794359767999,1.2734278477050642,0.9603274834778183,0
1.3527555811822862,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.43937169279860344,0.1458491336975054,-0.01569999685417949,-0.5945952759943057,-0.31125864239159723,-0.03133905282509474,0.29262089404894914,-0.04670034162469284,-0.30878890643545187,0.3888073914206292,0.28545623665390313,-0.11031276565354295,-0.709231493117578,1.2569112419741788,0.89751288826518,1
1.3527555811822862,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.36274957434690147,0.1395785993153693,-0.06758983652774643,-0.16387399883440434,-0.3010724397997043,-0.03097111781683648,-0.3518775123694775,-0.05132106948548515,-0.2792768715482862,0.4074376732714044,0.39701629771143615,-0.1223021111624125,0.870708337847198,1.2564830025780056,1.0438423430218955,1
1.3527555811822862,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.42498531313749505,0.16785093619931116,0.0037189002015725866,-0.37693452719278686,-0.31033718214837963,-0.031332653955385904,0.014956081476387032,-0.04953941113339263,-0.3095958761393978,0.4074376732714044,0.39701629771143615,-0.1223021111624125,0.870708337847198,1.2564830025780056,1.0438423430218955,1
1.3357016678782854,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.43900509328715703,0.27238899132886174,0.0014905021787813648,-0.48112805519146784,-0.31545702473312565,-0.031710187268207415,0.2406998315353806,-0.047374756603770954,-0.3386467854814515,0.4074376732714044,0.39701629771143615,-0.1223021111624125,0.870708337847198,1.2564830025780056,1.0438423430218955,1
-0.7789835818178158,-0.049123313954146514,1.5525854510247776,1.7364769039971146,-0.4223078841847331,-0.39612610396430475,-0.47971008604899784,0.1332843280981478,-0.10124360904329617,-0.31537680086672704,-0.01967391334588071,0.2203828940300712,-0.04760552247906436,-0.30094977216854846,0.6322430742707584,-0.7650676716378639,0.037447816834146566,1.4115790393894367,-0.44334778509943107,-1.1361096317440018,0
1.3527555811822862,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.3182688325874479,0.17806731710736154,-0.22230432782439397,-0.319138763982045,-0.2632246023854163,-0.030376022933914424,-0.6171264186887949,-0.05179980046962048,-0.16929842903908282,-0.8532113986310501,0.3946921297727388,-0.1423923657988966,-1.0774872779176552,1.2987807395387134,1.1344952247492257,1
0.9498568793752671,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.43986331315368754,-0.6305505499389518,0.021546084383902323,-0.5816018507999821,-0.159416033485953,-0.028046834359896928,0.21699673777918627,-0.04763832631523637,4.606117716140413,0.12674142671972488,0.3296154274891769,-0.12359825662283083,-1.117558223260406,1.5620525239807106,-2.0797561643702354,1
1.3527555811822862,-0.049123313954146514,1.5525854510247776,-0.5758786642644925,-0.4223078841847331,-0.44224081080920724,-0.652885336752544,-0.16754940497866688,-0.2672851963500805,-0.24360986705095072,-0.027067807294444517,1.0172583317383184,-0.028346367482033053,6.498576953279911,0.8967930765517661,-0.6883701296608102,0.03647570773883282,0.023420040912144065,1.1850680655227654,-2.7043331054049964,1
1.348492102856286,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.4304572900105649,-0.6566871656119688,-0.03798397708209167,-0.368403608835977,-0.21607748179108685,-0.02755092195746188,0.42242355033287043,-0.04477248978743789,1.6516863486080617,0.629759036690655,-0.33974493885602114,-0.04469540171986503,-2.2756423189771082,-0.3595161447153754,-0.4915462285961281,1
1.3527555811822862,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.4287876665503831,-0.4521621223653148,-0.2226226703990784,-0.45165148343481065,-0.31651999096290756,-0.03184776296694747,0.06687714398995555,-0.04912475014178077,-0.2976066119664867,0.1428876709903967,0.21340703055424717,-0.11420120203479794,0.736987475167882,1.332303767303297,-1.0561637832915522,1
-0.7789835818178158,-0.049123313954146514,1.5525854510247776,-0.5758786642644925,-0.4223078841847331,-0.35893019070215476,0.1338314388798122,0.5515864712335281,-0.3037265604591805,-0.11759934312566604,0.01593579658380995,-0.44443244989366487,-0.051542780135168574,0.3612265106122314,0.09569095696843288,0.5550597175429423,-0.1423923657988966,1.037235307184267,1.080913526892413,0.8711022061871381,0
-0.7789835818178158,-0.049123313954146514,1.5525854510247776,-0.5758786642644925,-0.4223078841847331,-0.2884444478188647,0.15997891061123864,0.017089288338319915,0.95263173355866,-0.21860676202337706,-0.029921703184586836,-0.7040377624615075,-0.05187417861205216,-0.10842985708430364,-0.83830717315043,0.6410539312747904,-0.1696114204676815,-0.6036406396577262,1.0915265866467563,0.8818092394620202,0
-0.7789835818178158,-0.049123313954146514,1.5525854510247776,-0.5758786642644925,-0.4223078841847331,-0.2900768109783116,0.351850532520758,0.10017670033096393,-0.13399747160609868,0.509706723296971,-0.016448883012625707,-0.5065119811598882,-0.05165616978415899,2.3151307266378995,0.49562100736507364,0.4202579770984237,-0.12635256572621978,0.7717760457463295,1.1069294900525577,0.7775941155865052,0
-0.7789835818178158,-0.049123313954146514,1.5525854510247776,-0.5758786642644925,-0.4223078841847331,-0.31468135710841383,0.29349361087813464,-0.1459021099001236,0.5456880289440142,-0.2012215816425735,-0.029678546135650945,-0.6227700124402697,-0.05180629289552952,-0.0061752674557257105,-0.7029271250347969,0.4690655038110942,-0.15243749311713864,1.0528621577082315,1.1008700425442033,1.0966637071779781,0
1.3527555811822862,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.3790307367722818,0.17228342923342396,-0.1156595653050999,-0.3553545121840612,-0.30362623288006074,-0.03142863700101849,-0.5618191999243415,-0.051736584743663994,-0.25541362458874206,-1.070564686890094,0.6224605877652015,-0.16701912954684486,-0.8385930330168176,1.1164736306866438,0.7497558290718132,1
1.3527555811822862,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.40804128125273875,0.14596693178882927,-0.15672575743939524,-0.6052021537039577,-0.29666904091071267,-0.03130705847655055,-0.5290863561657875,-0.05168994178910691,-0.2805449667973441,-1.4667686809165799,0.7735315037806095,-0.17090756592809983,-1.7673847223141115,1.1553289386711758,1.0938084983046765,1
-0.7789835818178158,-0.049123313954146514,1.5525854510247776,1.7364769039971146,2.367940636321539,-0.43784457721924225,0.13220973963310426,-0.22485106842186964,-0.30768216402493476,-0.31354725102469155,-0.03171338670306184,-0.09114348105133994,-0.05023598009210774,-0.3003733652371585,-0.9053761878132207,0.4388513206080105,-0.14709089309291307,-1.7559325841733784,1.1388229689514382,0.726200355867074,0
1.3527555811822862,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.4141196443244401,0.14921009179238529,-0.20957062483701558,-0.39340155833318585,-0.3087215626167405,-0.03140304152218314,-0.2570651373447002,-0.05101250840149214,-0.28607847333868763,-0.6619405049630915,0.2901045725313019,-0.13234723848065455,0.05045077913220199,1.1602883987109243,0.8311292819609141,1
1.3101207979222842,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.4267145554377691,-0.41871884834528406,-0.16691271982929795,-0.4563103054122545,-0.31393277127155167,-0.0316749934848088,-0.1453219810654984,-0.050533207906312154,-0.3226226727888108,-0.6619405049630915,0.2901045725313019,-0.13234723848065455,0.05045077913220199,1.1602883987109243,0.8311292819609141,1
1.2909351454552833,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.38944407094418454,-0.47092459660064256,-0.23089957734087438,-0.31015807884942526,-0.3155584187864906,-0.03180297087898559,-0.39138266862980137,-0.051422328549224454,-0.3396843179579534,-0.6619405049630915,0.2901045725313019,-0.13234723848065455,0.05045077913220199,1.1602883987109243,0.8311292819609141,1
-0.7789835818178158,-0.049123313954146514,1.5525854510247776,-0.5758786642644925,-0.4223078841847331,2.995073430520942,0.06232249628009209,0.07200338247138925,0.16007528281728753,-0.040239023069318466,-0.018941242764218612,-0.9591282000281702,-0.05196444611262967,0.7899579861800796,-0.2172977781245903,-0.5442717174614963,-0.023795056170619472,0.028970939890043585,-1.6972805991483968,-1.325981021818569,0
1.3527555811822862,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.2681186526305598,0.14490137499541086,0.04637680520929022,-0.33074186777492404,-0.3084296368806788,-0.03127506412800635,-0.6961367312094427,-0.05186876825712796,-0.3163974779297992,-0.9488468454650295,0.4295546488532171,-0.14563272944994243,-0.35044957822839007,1.1737768201102996,0.8032909954462221,1
1.3527555811822862,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.4172741731481172,0.14817886163942653,-0.012834913682019345,-0.5188234921347477,-0.30756611609652684,-0.03132945452053148,-0.25932257484529014,-0.051024126426803054,-0.3234296424927567,-0.4706696112951329,0.5504113816655435,-0.1425543839814489,1.190027682565063,1.1786724640831672,1.1487712691157355,1
1.3527555811822862,-0.049123313954146514,-0.6440869321169754,-0.5758786642644925,-0.4223078841847331,-0.4236750460992762,0.1506354661866613,-0.10388089004177488,-0.41578734443863924,-0.3096151673507919,-0.031483027393543625,-0.1520942935672682,-0.05056327808946983,-0.28469509670335175,-0.0918538803293707,0.5783013969299278,-0.14514667490228556,0.4468764322146937,1.5614065262510568,0.7883011488613872,1
-0.7789835818178158,-0.049123313954146514,-0.6440869321169754,1.7364769039971146,-0.4223078841847331,-0.448485781124164,0.13634951021353053,0.03491647252064965,-0.6149593091661515,-0.29333752201443614,-0.030769553421008042,0.3445419565625176,-0.04597159529195483,-0.14716440287370858,-0.004912565025753141,0.5759772289912284,-0.14514667490228556,0.7404510179541659,1.5717396909752193,0.9089337237583871,0
-0.7789835818178158,-0.049123313954146514,1.5525854510247776,1.7364769039971146,-0.4223078841847331,5.534999364917728,0.7412470178787068,-0.01569999685417949,6.988077003802838,-0.11640712733335304,-0.027694896525910763,-1.073128793807962,-0.05197293182719499,0.38497447618549757,-0.24586421029577893,0.35053293893746507,-0.1205199111543373,0.9572402656780743,1.5620749155831262,0.6819446183308971,0
-0.7789835818178158,-0.049123313954146514,1.5525854510247776,-0.5758786642644925,-0.4223078841847331,0.08580260301007515,0.18150670656740542,0.1584333914982201,0.2812779061487115,-0.26089588181912265,-0.019462750645489014,-0.7243546999668169,-0.05188704956166132,-0.2576039709280239,0.529155514696469,0.20178619086075442,-0.10302194743868986,-1.7642295628043743,1.607709001303573,0.7126381137188905,0
